,Unnamed: 0,location,capital,lat,lon,year,month,new_cases,date,richter
9084,9084,Trinidad and Tobago,Port of Spain,10.6603,-61.5086,2023,1,1350670,1/1/2023,5
9085,9085,Trinidad and Tobago,Port of Spain,10.6603,-61.5086,2023,2,1351560,2/1/2023,5
9086,9086,Trinidad and Tobago,Port of Spain,10.6603,-61.5086,2023,3,1353550,3/1/2023,4
9087,9087,Trinidad and Tobago,Port of Spain,10.6603,-61.5086,2023,4,1357310,4/1/2023,0
9088,9088,Trinidad and Tobago,Port of Spain,10.6603,-61.5086,2023,5,1357770,5/1/2023,0
9089,9089,Trinidad and Tobago,Port of Spain,10.6603,-61.5086,2023,6,1359770,6/1/2023,0
9090,9090,Trinidad and Tobago,Port of Spain,10.6603,-61.5086,2023,7,1361390,7/1/2023,0
9091,9091,Trinidad and Tobago,Port of Spain,10.6603,-61.5086,2023,8,1365010,8/1/2023,0
9092,9092,Trinidad and Tobago,Port of Spain,10.6603,-61.5086,2023,9,1368490,9/1/2023,0
9093,9093,Trinidad and Tobago,Port of Spain,10.6603,-61.5086,2023,10,1369320,10/1/2023,4
9094,9094,Trinidad and Tobago,Port of Spain,10.6603,-61.5086,2023,11,1373010,11/1/2023,4
9095,9095,Trinidad and Tobago,Port of Spain,10.6603,-61.5086,2023,12,1374580,12/1/2023,0
9096,9096,Tunisia,Tunis,36.5,10.11,2020,1,1380370,1/1/2020,5
9097,9097,Tunisia,Tunis,36.5,10.11,2020,2,1395120,2/1/2020,5
9098,9098,Tunisia,Tunis,36.5,10.11,2020,3,1396220,3/1/2020,5
9099,9099,Tunisia,Tunis,36.5,10.11,2020,4,1398110,4/1/2020,5
9100,9100,Tunisia,Tunis,36.5,10.11,2020,5,1399060,5/1/2020,5
9101,9101,Tunisia,Tunis,36.5,10.11,2020,6,1406980,6/1/2020,5
9102,9102,Tunisia,Tunis,36.5,10.11,2020,7,1407960,7/1/2020,5
9103,9103,Tunisia,Tunis,36.5,10.11,2020,8,1407970,8/1/2020,5
9104,9104,Tunisia,Tunis,36.5,10.11,2020,9,1412430,9/1/2020,6
9105,9105,Tunisia,Tunis,36.5,10.11,2020,10,1412860,10/1/2020,6
9106,9106,Tunisia,Tunis,36.5,10.11,2020,11,1413960,11/1/2020,6
9107,9107,Tunisia,Tunis,36.5,10.11,2020,12,1417240,12/1/2020,6
9108,9108,Tunisia,Tunis,36.5,10.11,2021,1,1417410,1/1/2021,6
9109,9109,Tunisia,Tunis,36.5,10.11,2021,2,1418480,2/1/2021,6
9110,9110,Tunisia,Tunis,36.5,10.11,2021,3,1423500,3/1/2021,6
9111,9111,Tunisia,Tunis,36.5,10.11,2021,4,1424610,4/1/2021,6
9112,9112,Tunisia,Tunis,36.5,10.11,2021,5,1425910,5/1/2021,6
9113,9113,Tunisia,Tunis,36.5,10.11,2021,6,1426360,6/1/2021,6
9114,9114,Tunisia,Tunis,36.5,10.11,2021,7,1427400,7/1/2021,7
9115,9115,Tunisia,Tunis,36.5,10.11,2021,8,1431480,8/1/2021,6
9116,9116,Tunisia,Tunis,36.5,10.11,2021,9,1432520,9/1/2021,6
9117,9117,Tunisia,Tunis,36.5,10.11,2021,10,1435010,10/1/2021,6
9118,9118,Tunisia,Tunis,36.5,10.11,2021,11,1440040,11/1/2021,6
9119,9119,Tunisia,Tunis,36.5,10.11,2021,12,1440450,12/1/2021,6
9120,9120,Tunisia,Tunis,36.5,10.11,2022,1,1445640,1/1/2022,7
9121,9121,Tunisia,Tunis,36.5,10.11,2022,2,1451710,2/1/2022,6
9122,9122,Tunisia,Tunis,36.5,10.11,2022,3,1453570,3/1/2022,6
9123,9123,Tunisia,Tunis,36.5,10.11,2022,4,1454430,4/1/2022,6
9124,9124,Tunisia,Tunis,36.5,10.11,2022,5,1458120,5/1/2022,6
9125,9125,Tunisia,Tunis,36.5,10.11,2022,6,1463080,6/1/2022,6
9126,9126,Tunisia,Tunis,36.5,10.11,2022,7,1475160,7/1/2022,6
9127,9127,Tunisia,Tunis,36.5,10.11,2022,8,1480160,8/1/2022,6
9128,9128,Tunisia,Tunis,36.5,10.11,2022,9,1482760,9/1/2022,5
9129,9129,Tunisia,Tunis,36.5,10.11,2022,10,1483810,10/1/2022,6
9130,9130,Tunisia,Tunis,36.5,10.11,2022,11,1488320,11/1/2022,6
9131,9131,Tunisia,Tunis,36.5,10.11,2022,12,1490040,12/1/2022,6
9132,9132,Tunisia,Tunis,36.5,10.11,2023,1,1496270,1/1/2023,5
9133,9133,Tunisia,Tunis,36.5,10.11,2023,2,1496810,2/1/2023,4
9134,9134,Tunisia,Tunis,36.5,10.11,2023,3,1498520,3/1/2023,0
9135,9135,Tunisia,Tunis,36.5,10.11,2023,4,1500430,4/1/2023,3
9136,9136,Tunisia,Tunis,36.5,10.11,2023,5,1502080,5/1/2023,0
9137,9137,Tunisia,Tunis,36.5,10.11,2023,6,1502490,6/1/2023,0
9138,9138,Tunisia,Tunis,36.5,10.11,2023,7,1504380,7/1/2023,4
9139,9139,Tunisia,Tunis,36.5,10.11,2023,8,1510000,8/1/2023,0
9140,9140,Tunisia,Tunis,36.5,10.11,2023,9,1512360,9/1/2023,0
9141,9141,Tunisia,Tunis,36.5,10.11,2023,10,1521180,10/1/2023,3
9142,9142,Tunisia,Tunis,36.5,10.11,2023,11,1521480,11/1/2023,0
9143,9143,Tunisia,Tunis,36.5,10.11,2023,12,1526250,12/1/2023,0
9144,9144,Turkey,Ankara,39.57,32.54,2020,1,1527880,1/1/2020,6
9145,9145,Turkey,Ankara,39.57,32.54,2020,2,1532470,2/1/2020,6
9146,9146,Turkey,Ankara,39.57,32.54,2020,3,1533160,3/1/2020,6
9147,9147,Turkey,Ankara,39.57,32.54,2020,4,1535220,4/1/2020,7
9148,9148,Turkey,Ankara,39.57,32.54,2020,5,1538370,5/1/2020,6
9149,9149,Turkey,Ankara,39.57,32.54,2020,6,1540640,6/1/2020,6
9150,9150,Turkey,Ankara,39.57,32.54,2020,7,1548180,7/1/2020,6
9151,9151,Turkey,Ankara,39.57,32.54,2020,8,1552850,8/1/2020,6
9152,9152,Turkey,Ankara,39.57,32.54,2020,9,1554030,9/1/2020,6
9153,9153,Turkey,Ankara,39.57,32.54,2020,10,1557060,10/1/2020,6
9154,9154,Turkey,Ankara,39.57,32.54,2020,11,1560930,11/1/2020,7
9155,9155,Turkey,Ankara,39.57,32.54,2020,12,1561950,12/1/2020,7
9156,9156,Turkey,Ankara,39.57,32.54,2021,1,1562330,1/1/2021,7
9157,9157,Turkey,Ankara,39.57,32.54,2021,2,1562840,2/1/2021,7
9158,9158,Turkey,Ankara,39.57,32.54,2021,3,1564820,3/1/2021,7
9159,9159,Turkey,Ankara,39.57,32.54,2021,4,1565550,4/1/2021,8
9160,9160,Turkey,Ankara,39.57,32.54,2021,5,1567330,5/1/2021,7
9161,9161,Turkey,Ankara,39.57,32.54,2021,6,1569170,6/1/2021,7
9162,9162,Turkey,Ankara,39.57,32.54,2021,7,1571330,7/1/2021,7
9163,9163,Turkey,Ankara,39.57,32.54,2021,8,1571780,8/1/2021,7
9164,9164,Turkey,Ankara,39.57,32.54,2021,9,1575540,9/1/2021,7
9165,9165,Turkey,Ankara,39.57,32.54,2021,10,1580790,10/1/2021,7
9166,9166,Turkey,Ankara,39.57,32.54,2021,11,1582600,11/1/2021,7
9167,9167,Turkey,Ankara,39.57,32.54,2021,12,1584600,12/1/2021,7
9168,9168,Turkey,Ankara,39.57,32.54,2022,1,1589750,1/1/2022,8
9169,9169,Turkey,Ankara,39.57,32.54,2022,2,1589750,2/1/2022,8
9170,9170,Turkey,Ankara,39.57,32.54,2022,3,1590280,3/1/2022,7
9171,9171,Turkey,Ankara,39.57,32.54,2022,4,1593590,4/1/2022,7
9172,9172,Turkey,Ankara,39.57,32.54,2022,5,1598450,5/1/2022,7
9173,9173,Turkey,Ankara,39.57,32.54,2022,6,1599740,6/1/2022,7
9174,9174,Turkey,Ankara,39.57,32.54,2022,7,1600110,7/1/2022,7
9175,9175,Turkey,Ankara,39.57,32.54,2022,8,1609480,8/1/2022,7
9176,9176,Turkey,Ankara,39.57,32.54,2022,9,1611870,9/1/2022,7
9177,9177,Turkey,Ankara,39.57,32.54,2022,10,1616610,10/1/2022,7
9178,9178,Turkey,Ankara,39.57,32.54,2022,11,1618750,11/1/2022,7
9179,9179,Turkey,Ankara,39.57,32.54,2022,12,1624370,12/1/2022,7
9180,9180,Turkey,Ankara,39.57,32.54,2023,1,1625670,1/1/2023,7
9181,9181,Turkey,Ankara,39.57,32.54,2023,2,1628720,2/1/2023,0
9182,9182,Turkey,Ankara,39.57,32.54,2023,3,1632370,3/1/2023,0
9183,9183,Turkey,Ankara,39.57,32.54,2023,4,1634880,4/1/2023,0
9184,9184,Turkey,Ankara,39.57,32.54,2023,5,1635680,5/1/2023,0
9185,9185,Turkey,Ankara,39.57,32.54,2023,6,1638200,6/1/2023,0
9186,9186,Turkey,Ankara,39.57,32.54,2023,7,1638940,7/1/2023,0
9187,9187,Turkey,Ankara,39.57,32.54,2023,8,1643190,8/1/2023,0
9188,9188,Turkey,Ankara,39.57,32.54,2023,9,1644390,9/1/2023,0
9189,9189,Turkey,Ankara,39.57,32.54,2023,10,1645750,10/1/2023,0
9190,9190,Turkey,Ankara,39.57,32.54,2023,11,1649490,11/1/2023,0
9191,9191,Turkey,Ankara,39.57,32.54,2023,12,1655070,12/1/2023,0
9192,9192,Turkmenistan,Ashgabat,38,57.5,2021,1,1656090,1/1/2021,0
9193,9193,Turkmenistan,Ashgabat,38,57.5,2021,2,1667920,2/1/2021,0
9194,9194,Turkmenistan,Ashgabat,38,57.5,2021,3,1668690,3/1/2021,0
9195,9195,Turkmenistan,Ashgabat,38,57.5,2021,4,1673830,4/1/2021,0
9196,9196,Turkmenistan,Ashgabat,38,57.5,2021,5,1675700,5/1/2021,0
9197,9197,Turkmenistan,Ashgabat,38,57.5,2021,6,1675860,6/1/2021,0
9198,9198,Turkmenistan,Ashgabat,38,57.5,2021,7,1676580,7/1/2021,0
9199,9199,Turkmenistan,Ashgabat,38,57.5,2021,8,1679770,8/1/2021,0
9200,9200,Turkmenistan,Ashgabat,38,57.5,2021,9,1691280,9/1/2021,0
9201,9201,Turkmenistan,Ashgabat,38,57.5,2021,10,1692450,10/1/2021,0
9202,9202,Turkmenistan,Ashgabat,38,57.5,2021,11,1693080,11/1/2021,0
9203,9203,Turkmenistan,Ashgabat,38,57.5,2021,12,1697010,12/1/2021,0
9204,9204,Turkmenistan,Ashgabat,38,57.5,2022,1,1699680,1/1/2022,0
9205,9205,Turkmenistan,Ashgabat,38,57.5,2022,2,1704370,2/1/2022,0
9206,9206,Turkmenistan,Ashgabat,38,57.5,2022,3,1707160,3/1/2022,0
9207,9207,Turkmenistan,Ashgabat,38,57.5,2022,4,1708830,4/1/2022,0
9208,9208,Turkmenistan,Ashgabat,38,57.5,2022,5,1716030,5/1/2022,0
9209,9209,Turkmenistan,Ashgabat,38,57.5,2022,6,1717330,6/1/2022,0
9210,9210,Turkmenistan,Ashgabat,38,57.5,2022,7,1719120,7/1/2022,0
9211,9211,Turkmenistan,Ashgabat,38,57.5,2022,8,1729400,8/1/2022,0
9212,9212,Turkmenistan,Ashgabat,38,57.5,2022,9,1736840,9/1/2022,0
9213,9213,Turkmenistan,Ashgabat,38,57.5,2022,10,1739470,10/1/2022,0
9214,9214,Turkmenistan,Ashgabat,38,57.5,2022,11,1741070,11/1/2022,0
9215,9215,Turkmenistan,Ashgabat,38,57.5,2022,12,1752260,12/1/2022,0
9216,9216,Tuvalu,Funafuti,-8.31,179.13,2021,1,1756460,1/1/2021,0
9217,9217,Tuvalu,Funafuti,-8.31,179.13,2021,2,1758520,2/1/2021,0
9218,9218,Tuvalu,Funafuti,-8.31,179.13,2021,3,1763750,3/1/2021,0
9219,9219,Tuvalu,Funafuti,-8.31,179.13,2021,4,1768160,4/1/2021,0
9220,9220,Tuvalu,Funafuti,-8.31,179.13,2021,5,1771390,5/1/2021,0
9221,9221,Tuvalu,Funafuti,-8.31,179.13,2021,6,1781440,6/1/2021,0
9222,9222,Tuvalu,Funafuti,-8.31,179.13,2021,7,1791920,7/1/2021,0
9223,9223,Tuvalu,Funafuti,-8.31,179.13,2021,8,1797300,8/1/2021,0
9224,9224,Tuvalu,Funafuti,-8.31,179.13,2021,9,1798120,9/1/2021,0
9225,9225,Tuvalu,Funafuti,-8.31,179.13,2021,10,1800110,10/1/2021,0
9226,9226,Tuvalu,Funafuti,-8.31,179.13,2021,11,1800380,11/1/2021,0
9227,9227,Tuvalu,Funafuti,-8.31,179.13,2021,12,1801700,12/1/2021,0
9228,9228,Tuvalu,Funafuti,-8.31,179.13,2022,1,1802250,1/1/2022,0
9229,9229,Tuvalu,Funafuti,-8.31,179.13,2022,2,1802710,2/1/2022,0
9230,9230,Tuvalu,Funafuti,-8.31,179.13,2022,3,1806620,3/1/2022,0
9231,9231,Tuvalu,Funafuti,-8.31,179.13,2022,4,1815270,4/1/2022,0
9232,9232,Tuvalu,Funafuti,-8.31,179.13,2022,5,1815310,5/1/2022,4
9233,9233,Tuvalu,Funafuti,-8.31,179.13,2022,6,1816460,6/1/2022,0
9234,9234,Tuvalu,Funafuti,-8.31,179.13,2022,7,1816740,7/1/2022,0
9235,9235,Tuvalu,Funafuti,-8.31,179.13,2022,8,1826650,8/1/2022,3
9236,9236,Tuvalu,Funafuti,-8.31,179.13,2022,9,1832250,9/1/2022,4
9237,9237,Tuvalu,Funafuti,-8.31,179.13,2022,10,1832430,10/1/2022,2
9238,9238,Tuvalu,Funafuti,-8.31,179.13,2022,11,1832710,11/1/2022,5
9239,9239,Tuvalu,Funafuti,-8.31,179.13,2022,12,1836260,12/1/2022,0
9240,9240,Tuvalu,Funafuti,-8.31,179.13,2023,1,1838690,1/1/2023,0
9241,9241,Tuvalu,Funafuti,-8.31,179.13,2023,2,1838880,2/1/2023,0
9242,9242,Tuvalu,Funafuti,-8.31,179.13,2023,3,1839540,3/1/2023,0
9243,9243,Tuvalu,Funafuti,-8.31,179.13,2023,4,1839980,4/1/2023,0
9244,9244,Tuvalu,Funafuti,-8.31,179.13,2023,5,1843610,5/1/2023,0
9245,9245,Tuvalu,Funafuti,-8.31,179.13,2023,6,1844540,6/1/2023,0
9246,9246,Tuvalu,Funafuti,-8.31,179.13,2023,7,1844590,7/1/2023,0
9247,9247,Tuvalu,Funafuti,-8.31,179.13,2023,8,1846600,8/1/2023,0
9248,9248,Tuvalu,Funafuti,-8.31,179.13,2023,9,1848750,9/1/2023,0
9249,9249,Tuvalu,Funafuti,-8.31,179.13,2023,10,1855640,10/1/2023,0
9250,9250,Tuvalu,Funafuti,-8.31,179.13,2023,11,1860620,11/1/2023,0
9251,9251,Tuvalu,Funafuti,-8.31,179.13,2023,12,1864530,12/1/2023,0
9252,9252,Uganda,Kampala,0.2,32.3,2020,1,1865890,1/1/2020,5
9253,9253,Uganda,Kampala,0.2,32.3,2020,2,1872770,2/1/2020,4
9254,9254,Uganda,Kampala,0.2,32.3,2020,3,1873840,3/1/2020,4
9255,9255,Uganda,Kampala,0.2,32.3,2020,4,1875110,4/1/2020,4
9256,9256,Uganda,Kampala,0.2,32.3,2020,5,1876400,5/1/2020,5
9257,9257,Uganda,Kampala,0.2,32.3,2020,6,1882640,6/1/2020,5
9258,9258,Uganda,Kampala,0.2,32.3,2020,7,1885910,7/1/2020,5
9259,9259,Uganda,Kampala,0.2,32.3,2020,8,1896360,8/1/2020,5
9260,9260,Uganda,Kampala,0.2,32.3,2020,9,1900180,9/1/2020,5
9261,9261,Uganda,Kampala,0.2,32.3,2020,10,1912690,10/1/2020,5
9262,9262,Uganda,Kampala,0.2,32.3,2020,11,1913280,11/1/2020,5
9263,9263,Uganda,Kampala,0.2,32.3,2020,12,1914050,12/1/2020,5
9264,9264,Uganda,Kampala,0.2,32.3,2021,1,1914350,1/1/2021,5
9265,9265,Uganda,Kampala,0.2,32.3,2021,2,1916230,2/1/2021,5
9266,9266,Uganda,Kampala,0.2,32.3,2021,3,1919610,3/1/2021,5
9267,9267,Uganda,Kampala,0.2,32.3,2021,4,1924250,4/1/2021,5
9268,9268,Uganda,Kampala,0.2,32.3,2021,5,1925550,5/1/2021,5
9269,9269,Uganda,Kampala,0.2,32.3,2021,6,1944070,6/1/2021,6
9270,9270,Uganda,Kampala,0.2,32.3,2021,7,1951010,7/1/2021,5
9271,9271,Uganda,Kampala,0.2,32.3,2021,8,1956060,8/1/2021,6
9272,9272,Uganda,Kampala,0.2,32.3,2021,9,1964050,9/1/2021,5
9273,9273,Uganda,Kampala,0.2,32.3,2021,10,1964780,10/1/2021,5
9274,9274,Uganda,Kampala,0.2,32.3,2021,11,1966990,11/1/2021,5
9275,9275,Uganda,Kampala,0.2,32.3,2021,12,1972240,12/1/2021,6
9276,9276,Uganda,Kampala,0.2,32.3,2022,1,1972960,1/1/2022,5
9277,9277,Uganda,Kampala,0.2,32.3,2022,2,1977630,2/1/2022,5
9278,9278,Uganda,Kampala,0.2,32.3,2022,3,1980070,3/1/2022,5
9279,9279,Uganda,Kampala,0.2,32.3,2022,4,1984780,4/1/2022,5
9280,9280,Uganda,Kampala,0.2,32.3,2022,5,1992120,5/1/2022,5
9281,9281,Uganda,Kampala,0.2,32.3,2022,6,1992820,6/1/2022,5
9282,9282,Uganda,Kampala,0.2,32.3,2022,7,1995410,7/1/2022,5
9283,9283,Uganda,Kampala,0.2,32.3,2022,8,2000850,8/1/2022,5
9284,9284,Uganda,Kampala,0.2,32.3,2022,9,2001830,9/1/2022,5
9285,9285,Uganda,Kampala,0.2,32.3,2022,10,2001840,10/1/2022,5
9286,9286,Uganda,Kampala,0.2,32.3,2022,11,2006390,11/1/2022,5
9287,9287,Uganda,Kampala,0.2,32.3,2022,12,2007030,12/1/2022,5
9288,9288,Uganda,Kampala,0.2,32.3,2023,1,2012600,1/1/2023,4
9289,9289,Uganda,Kampala,0.2,32.3,2023,2,2012860,2/1/2023,4
9290,9290,Uganda,Kampala,0.2,32.3,2023,3,2023450,3/1/2023,0
9291,9291,Uganda,Kampala,0.2,32.3,2023,4,2023540,4/1/2023,0
9292,9292,Uganda,Kampala,0.2,32.3,2023,5,2023960,5/1/2023,0
9293,9293,Uganda,Kampala,0.2,32.3,2023,6,2026880,6/1/2023,0
9294,9294,Uganda,Kampala,0.2,32.3,2023,7,2032330,7/1/2023,0
9295,9295,Uganda,Kampala,0.2,32.3,2023,8,2042000,8/1/2023,0
9296,9296,Uganda,Kampala,0.2,32.3,2023,9,2043890,9/1/2023,4
9297,9297,Uganda,Kampala,0.2,32.3,2023,10,2044960,10/1/2023,0
9298,9298,Uganda,Kampala,0.2,32.3,2023,11,2047850,11/1/2023,3
9299,9299,Uganda,Kampala,0.2,32.3,2023,12,2047990,12/1/2023,0
9300,9300,Ukraine,Kiev,50.3,30.28,2020,1,2054880,1/1/2020,6
9301,9301,Ukraine,Kiev,50.3,30.28,2020,2,2055480,2/1/2020,6
9302,9302,Ukraine,Kiev,50.3,30.28,2020,3,2063670,3/1/2020,6
9303,9303,Ukraine,Kiev,50.3,30.28,2020,4,2079350,4/1/2020,6
9304,9304,Ukraine,Kiev,50.3,30.28,2020,5,2082850,5/1/2020,6
9305,9305,Ukraine,Kiev,50.3,30.28,2020,6,2093290,6/1/2020,6
9306,9306,Ukraine,Kiev,50.3,30.28,2020,7,2097490,7/1/2020,6
9307,9307,Ukraine,Kiev,50.3,30.28,2020,8,2103760,8/1/2020,6
9308,9308,Ukraine,Kiev,50.3,30.28,2020,9,2112040,9/1/2020,6
9309,9309,Ukraine,Kiev,50.3,30.28,2020,10,2113620,10/1/2020,7
9310,9310,Ukraine,Kiev,50.3,30.28,2020,11,2114010,11/1/2020,7
9311,9311,Ukraine,Kiev,50.3,30.28,2020,12,2116450,12/1/2020,7
9312,9312,Ukraine,Kiev,50.3,30.28,2021,1,2121760,1/1/2021,7
9313,9313,Ukraine,Kiev,50.3,30.28,2021,2,2122120,2/1/2021,7
9314,9314,Ukraine,Kiev,50.3,30.28,2021,3,2122190,3/1/2021,7
9315,9315,Ukraine,Kiev,50.3,30.28,2021,4,2131140,4/1/2021,7
9316,9316,Ukraine,Kiev,50.3,30.28,2021,5,2133260,5/1/2021,7
9317,9317,Ukraine,Kiev,50.3,30.28,2021,6,2140000,6/1/2021,7
9318,9318,Ukraine,Kiev,50.3,30.28,2021,7,2140370,7/1/2021,7
9319,9319,Ukraine,Kiev,50.3,30.28,2021,8,2142010,8/1/2021,7
9320,9320,Ukraine,Kiev,50.3,30.28,2021,9,2142150,9/1/2021,7
9321,9321,Ukraine,Kiev,50.3,30.28,2021,10,2147820,10/1/2021,7
9322,9322,Ukraine,Kiev,50.3,30.28,2021,11,2149240,11/1/2021,7
9323,9323,Ukraine,Kiev,50.3,30.28,2021,12,2150350,12/1/2021,7
9324,9324,Ukraine,Kiev,50.3,30.28,2022,1,2152340,1/1/2022,7
9325,9325,Ukraine,Kiev,50.3,30.28,2022,2,2157010,2/1/2022,7
9326,9326,Ukraine,Kiev,50.3,30.28,2022,3,2178890,3/1/2022,7
9327,9327,Ukraine,Kiev,50.3,30.28,2022,4,2180610,4/1/2022,6
9328,9328,Ukraine,Kiev,50.3,30.28,2022,5,2182380,5/1/2022,6
9329,9329,Ukraine,Kiev,50.3,30.28,2022,6,2185300,6/1/2022,7
9330,9330,Ukraine,Kiev,50.3,30.28,2022,7,2185390,7/1/2022,6
9331,9331,Ukraine,Kiev,50.3,30.28,2022,8,2186160,8/1/2022,6
9332,9332,Ukraine,Kiev,50.3,30.28,2022,9,2188130,9/1/2022,7
9333,9333,Ukraine,Kiev,50.3,30.28,2022,10,2193430,10/1/2022,7
9334,9334,Ukraine,Kiev,50.3,30.28,2022,11,2198890,11/1/2022,6
9335,9335,Ukraine,Kiev,50.3,30.28,2022,12,2201230,12/1/2022,6
9336,9336,Ukraine,Kiev,50.3,30.28,2023,1,2215740,1/1/2023,6
9337,9337,Ukraine,Kiev,50.3,30.28,2023,2,2216050,2/1/2023,5
9338,9338,Ukraine,Kiev,50.3,30.28,2023,3,2222170,3/1/2023,5
9339,9339,Ukraine,Kiev,50.3,30.28,2023,4,2224170,4/1/2023,4
9340,9340,Ukraine,Kiev,50.3,30.28,2023,5,2224280,5/1/2023,3
9341,9341,Ukraine,Kiev,50.3,30.28,2023,6,2230730,6/1/2023,5
9342,9342,Ukraine,Kiev,50.3,30.28,2023,7,2233110,7/1/2023,3
9343,9343,Ukraine,Kiev,50.3,30.28,2023,8,2239130,8/1/2023,3
9344,9344,Ukraine,Kiev,50.3,30.28,2023,9,2240350,9/1/2023,5
9345,9345,Ukraine,Kiev,50.3,30.28,2023,10,2252680,10/1/2023,4
9346,9346,Ukraine,Kiev,50.3,30.28,2023,11,2257100,11/1/2023,4
9347,9347,Ukraine,Kiev,50.3,30.28,2023,12,2257320,12/1/2023,4
9348,9348,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,1,2259160,1/1/2020,5
9349,9349,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,2,2262440,2/1/2020,5
9350,9350,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,3,2267740,3/1/2020,5
9351,9351,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,4,2294790,4/1/2020,6
9352,9352,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,5,2295940,5/1/2020,6
9353,9353,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,6,2298250,6/1/2020,6
9354,9354,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,7,2305240,7/1/2020,6
9355,9355,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,8,2310670,8/1/2020,6
9356,9356,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,9,2318050,9/1/2020,6
9357,9357,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,10,2321220,10/1/2020,6
9358,9358,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,11,2339910,11/1/2020,6
9359,9359,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,12,2340320,12/1/2020,6
9360,9360,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,1,2340340,1/1/2021,6
9361,9361,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,2,2351720,2/1/2021,6
9362,9362,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,3,2354860,3/1/2021,6
9363,9363,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,4,2361940,4/1/2021,6
9364,9364,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,5,2362830,5/1/2021,6
9365,9365,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,6,2367790,6/1/2021,6
9366,9366,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,7,2368770,7/1/2021,6
9367,9367,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,8,2374210,8/1/2021,6
9368,9368,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,9,2375910,9/1/2021,6
9369,9369,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,10,2379250,10/1/2021,6
9370,9370,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,11,2379850,11/1/2021,6
9371,9371,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,12,2381710,12/1/2021,6
9372,9372,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,1,2381940,1/1/2022,6
9373,9373,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,2,2388330,2/1/2022,6
9374,9374,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,3,2389960,3/1/2022,6
9375,9375,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,4,2392910,4/1/2022,6
9376,9376,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,5,2398170,5/1/2022,6
9377,9377,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,6,2398470,6/1/2022,6
9378,9378,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,7,2402770,7/1/2022,6
9379,9379,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,8,2410520,8/1/2022,6
9380,9380,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,9,2422470,9/1/2022,6
9381,9381,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,10,2432500,10/1/2022,6
9382,9382,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,11,2439510,11/1/2022,6
9383,9383,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,12,2441540,12/1/2022,6
9384,9384,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,1,2443020,1/1/2023,5
9385,9385,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,2,2446260,2/1/2023,5
9386,9386,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,3,2449680,3/1/2023,4
9387,9387,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,4,2456360,4/1/2023,4
9388,9388,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,5,2463420,5/1/2023,4
9389,9389,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,6,2478180,6/1/2023,4
9390,9390,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,7,2486190,7/1/2023,0
9391,9391,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,8,2498440,8/1/2023,4
9392,9392,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,9,2500590,9/1/2023,4
9393,9393,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,10,2505360,10/1/2023,4
9394,9394,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,11,2507790,11/1/2023,3
9395,9395,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,12,2507820,12/1/2023,4
